webpageID,og:type,salestype,country,language,categorypath,tooltip,ui-tabs-panel
020516_,document, , ,en,document_, , 
020526_,document, , ,en,document_, , 
020528_,product,franchise,us,en,laptops, , 
020535_, , , ,en,unkowntype_, , 
020538_,product,franchise,uk,en,desktops, , 
020544_,document, , ,en,document_, , 
020548_,product,franchise,uk,en,laptops, , 
020552_,document, , ,en,document_, , 
020556_,product,franchise,us,en,cloud-client-computing, , 
020558_,document, , ,en,document_, , 
020560_,product,franchise,in,en,laptops, , 
020565_,category,franchise,in,en,enterprise-products, , 
020575_,product,franchise,au,en,laptops, , 
020576_,category,parent_product_category,us,en,all-products, , 
020601_,product,franchise,sg,en,laptops, , 
020604_,product,franchise,us,en,desktops, , 
020606_,category,parent_product_category,au,en,all-products, , 
020608_,product,franchise,uk,en,laptops, , 
020619_,category,parent_product_category,us,en,all-products, , 
020620_,category,config_category,us,en,deals, , 
020622_,category,product_category,nz,en,other-product, , 
020624_,document, , ,en,document_, , 
020640_,product,franchise,us,en,server-storage-solutions, , 
020643_,document, , ,en,document_, , 
020646_,product,franchise,us,en,enterprise-products, , 
020651_,product,franchise,us,en,desktops, , 
020652_,product,franchise,sg,en,enterprise-products, , 
020656_,category,franchise,uk,en,enterprise-products, , 
020658_,category,franchise,sg,en,enterprise-products, , 
020659_, , , ,en,unkowntype_, , 
020660_,product,franchise,us,en,desktops, , 
020663_,document, , ,en,document_, , 
020667_,product,franchise,us,en,enterprise-products, , 
020668_, , , ,en,unkowntype_, , 
020674_,category,franchise,us,en,enterprise-products, , 
020677_,product,franchise,uk,en,desktops, , 
020679_,product,franchise,us,en,enterprise-products, , 
020682_,category,franchise,us,en,laptops, , 
020683_,product,franchise,us,en,enterprise-products, , 
020684_,product,franchise,sg,en,desktops, , 
020686_,document, , ,en,document_, , 
020687_,product,franchise,us,en,desktops, , 
020688_,category,franchise,us,en,software, , 
020695_,document, , ,en,document_, , 
020697_,product,franchise,au,en,laptops, , 
020699_,category,parent_product_category,us,en,all-products, , 
020701_,product,franchise,in,en,desktops, , 
020706_,category,product_category,us,en,enterprise-products, , 
020708_,document, , ,en,document_, , 
020714_,category,product_category,sg,en,software, , 
020720_,product,parent_product_category,us,en,other-product, , 
020722_,product,franchise,au,en,laptops, , 
020734_,product,franchise,us,en,desktops, , 
020739_,category,parent_product_category,us,en,all-products, , 
020742_, , , ,en,unkowntype_, , 
020745_,product,parent_product_category,us,en,other-product, , 
020756_,category,product_category,us,en,enterprise-products, , 
020762_,product,franchise,in,en,desktops, , 
020765_,product,franchise,au,en,laptops, , 
020774_,document, , ,en,document_, , 
020778_,product,franchise,uk,en,laptops, , 
020779_,product,franchise,in,en,laptops, , 
020780_,product,franchise,us,en,enterprise-products, , 
020782_,product,franchise,us,en,laptops, , 
020793_,category,product_category,us,en,laptops, , 
020797_,category,product_category,us,en,dell-tablets, , 
020798_,category,franchise,sg,en,laptops, , 
020799_, , , ,en,unkowntype_, , 
020805_,document, , ,en,document_, , 
020807_,product,franchise,us,en,enterprise-products, , 
020808_,product,franchise,us,en,enterprise-products, , 
020813_,product,franchise,us,en,server-storage-solutions, , 
020816_,category,product_category,au,en,enterprise-products, , 
020817_,document, , ,en,document_, , 
020818_,product,franchise,us,en,laptops, , 
020830_,category,parent_product_category,uk,en,all-products, , 
020838_,category,config_category,uk,en,other-product, , 
020842_,product,franchise,in,en,laptops, , 
020847_,category,franchise,us,en,enterprise-products, , 
020859_,product,franchise,au,en,enterprise-products, , 
020863_,category,franchise,us,en,desktops, , 
020867_,category,franchise,uk,en,laptops, , 
020869_,product,parent_product_category,au,en,other-product, , 
020871_,document, , ,en,document_, , 
020875_,category,parent_product_category,us,en,all-products, , 
020880_,category,franchise,us,en,laptops, , 
020884_,category,parent_product_category,us,en,all-products, , 
020902_,document, , ,en,document_, , 
020907_,category,config_category,us,en,deals, , 
020909_,product,franchise,us,en,desktops, , 
020910_,product,franchise,us,en,desktops, , 
020912_, , , ,en,unkowntype_, , 
020913_,product,franchise,us,en,laptops, , 
020925_, , , ,en,unkowntype_, , 
020928_,category,franchise,au,en,cloud-client-computing, , 
020931_,document, , ,en,document_, , 
020938_,product,franchise,us,en,desktops, , 
020943_,category,franchise,us,en,desktops, , 
020945_,product,franchise,uk,en,laptops, , 
020950_,category,config_category,us,en,deals, , 
020953_,product,parent_product_category,au,en,other-product, , 
020956_,document, , ,en,document_, , 
020958_,document, , ,en,document_, , 
020962_,document, , ,en,document_, , 
020967_,document, , ,en,document_, , 
020973_,product,franchise,in,en,laptops, , 
020974_,product,franchise,in,en,laptops, , 
020977_,document, , ,en,document_, , 
020984_,category,config_category,us,en,other-product, , 
020986_,document, , ,en,document_, , 
020995_,category,product_category,sg,en,laptops, , 
021005_,category,config_category,us,en,deals, , 
021007_,document, , ,en,document_, , 
021019_,product,franchise,us,en,enterprise-products, , 
021020_,document, , ,en,document_, , 
021024_,product,franchise,us,en,enterprise-products, , 
021029_,product,franchise,us,en,cloud-client-computing, , 
021034_,document, , ,en,document_, , 
021043_,document, , ,en,document_, , 
021048_,category,config_category,us,en,deals, , 
021054_,product,franchise,au,en,laptops, , 
021058_, , , ,en,unkowntype_, , 
021062_,article, , , ,other-product, , 
021065_,product,franchise,us,en,desktops, , 
021066_,product,franchise,us,en,laptops, , 
021076_,product,parent_product_category,us,en,other-product, , 
021081_,product,franchise,us,en,laptops, , 
021083_,product,franchise,uk,en,laptops, , 
021087_,product,franchise,uk,en,enterprise-products, , 
021092_,product,franchise,us,en,laptops, , 
021096_,product,franchise,us,en,software, , 
021098_,document, , ,en,document_, , 
021101_,product,franchise,us,en,laptops, , 
021102_,product,franchise,us,en,enterprise-products, , 
021110_,product,franchise,us,en,laptops, , 
021111_,product,franchise,us,en,enterprise-products, , 
021118_,category,franchise,us,en,software, , 
021122_,product,franchise,us,en,laptops, , 
021127_,product,product_category,us,en,dell-tablets, , 
021147_,document, , ,en,document_, , 
021164_,category,franchise,nz,en,laptops, , 
021168_,document, , ,en,document_, , 
021170_,product,franchise,au,en,laptops, , 
021172_,product,franchise,us,en,laptops, , 
021174_,product,franchise,us,en,laptops, , 
021181_,category,parent_product_category,au,en,all-products, , 
021185_,category,franchise,us,en,software, , 
021188_,product,franchise,us,en,laptops, , 
021189_,product,franchise,us,en,desktops, , 
021210_,category,franchise,in,en,desktops, , 
021214_,product,product_category,uk,en,dell-tablets, , 
021216_,document, , ,en,document_, , 
021222_,product,franchise,us,en,laptops, , 
021227_,product,franchise,us,en,laptops, , 
021228_,document, , ,en,document_, , 
021232_,product,franchise,uk,en,enterprise-products, , 
021234_,product,franchise,in,en,laptops, , 
021241_, , , , ,unkowntype_, , 
021242_,product,franchise,us,en,cloud-client-computing, , 
021244_,product,franchise,us,en,enterprise-products, , 
021252_,document, , ,en,document_, , 
021254_, , , ,en,unkowntype_, , 
021263_,product,franchise,us,en,laptops, , 
021267_,product,franchise,us,en,laptops, , 
021268_,product,franchise,us,en,laptops, , 
021273_,document, , ,en,document_, , 
021274_,category,product_category,us,en,enterprise-products, , 
021283_,product,franchise,us,en,cloud-client-computing, , 
021284_,product,franchise,us,en,enterprise-products, , 
021288_,product,franchise,us,en,desktops, , 
021290_, , , ,en,unkowntype_, , 
021291_, , , , ,unkowntype_, , 
021300_,product,franchise,in,en,desktops, , 
021301_,category,franchise,sg,en,desktops, , 
021316_,product,franchise,sg,en,enterprise-products, , 
021325_,product,franchise,uk,en,desktops, , 
021328_,document, , ,en,document_, , 
021329_,product,franchise,sg,en,enterprise-products, , 
021335_,document, , ,en,document_, , 
021336_,product,franchise,nz,en,desktops, , 
021340_,product,franchise,sg,en,laptops, , 
021344_,document, , ,en,document_, , 
021350_,product,franchise,us,en,laptops, , 
021353_, , , ,en,unkowntype_, , 
021355_,product,franchise,uk,en,desktops, , 
021359_,category,product_category,us,en,enterprise-products, , 
021364_,category,parent_product_category,nz,en,all-products, , 
021375_,category,product_category,us,en,other-product, , 
021376_,document, , ,en,document_, , 
021380_,product,franchise,us,en,laptops, , 
021382_,category,config_category,us,en,deals, , 
021385_,product,franchise,us,en,desktops, , 
021386_,category,config_set,kr,ko,deals, , 
021391_,document, , ,en,document_, , 
021394_,product,franchise,uk,en,enterprise-products, , 
021398_,category,franchise,us,en,enterprise-products, , 
021401_,document, , ,en,document_, , 
021402_,document, , ,en,document_, , 
021404_,product,franchise,us,en,desktops, , 
021408_,product,franchise,us,en,laptops, , 
021411_,product,franchise,us,en,laptops, , 
021418_,product,franchise,us,en,software, , 
021420_,product,franchise,uk,en,desktops, , 
021433_, , , , ,unkowntype_, , 
021435_,product,franchise,us,en,desktops, , 
021436_,product,franchise,in,en,software, , 
021438_,product,product_category,uk,en,dell-tablets, , 
021442_,product,product_category,uk,en,dell-tablets, , 
021448_,product,franchise,us,en,desktops, , 
021451_,product,franchise,uk,en,laptops, , 
021453_,product,franchise,us,en,enterprise-products, , 
021454_,product,franchise,us,en,laptops, , 
021456_,document, , ,en,document_, , 
021459_,category,product_category,uk,en,enterprise-products, , 
021462_, , , ,en,unkowntype_, , 
021467_,product,parent_product_category,uk,en,other-product, , 
021482_,document, , ,en,document_, , 
021483_,product,franchise,us,en,server-storage-solutions, , 
021486_,category,product_category,au,en,enterprise-products, , 
021489_, , , , ,unkowntype_, , 
021491_,category,franchise,in,en,laptops, , 
021492_,document, , ,en,document_, , 
021496_,product,franchise,us,en,enterprise-products, , 
021498_,product,franchise,us,en,enterprise-products, , 
021499_,category,franchise,uk,en,enterprise-products, , 
021502_,product,franchise,uk,en,laptops, , 
021517_,product,franchise,us,en,desktops, , 
021519_,category,parent_product_category,us,en,all-products, , 
021521_,product,franchise,au,en,desktops, , 
021528_,product,franchise,us,en,server-storage-solutions, , 
021529_, , , , ,unkowntype_, , 
021533_,document, , ,en,document_, , 
021538_,document, , ,en,document_, , 
021539_,document, , ,en,document_, , 
021543_,product,franchise,uk,en,laptops, , 
021548_,product,franchise,us,en,desktops, , 
021551_,product,franchise,au,en,enterprise-products, , 
021552_, , , , ,unkowntype_, , 
021555_,document, , ,en,document_, , 
021561_, , , , ,unkowntype_, , 
021563_,product,product_category,us,en,dell-tablets, , 
021565_,product,franchise,us,en,laptops, , 
021575_,product,franchise,sg,en,enterprise-products, , 
021579_,category,franchise,au,en,desktops, , 
021599_,product,franchise,uk,en,desktops, , 
021603_,product,franchise,uk,en,enterprise-products, , 
021604_,document, , ,en,document_, , 
021605_,document, , ,en,document_, , 
021612_,product,parent_product_category,uk,en,other-product, , 
021613_,document, , ,en,document_, , 
021615_,product,franchise,us,en,cloud-client-computing, , 
021616_,product,franchise,us,en,desktops, , 
021617_,product,franchise,us,en,software, , 
021619_,document, , ,en,document_, , 
021625_,product,product_category,us,en,dell-tablets, , 
021628_,category,franchise,sg,en,desktops, , 
021634_,product,franchise,uk,en,laptops, , 
021636_,product,franchise,us,en,enterprise-products, , 
021637_,category,parent_product_category,uk,en,all-products, , 
021639_,product,parent_product_category,us,en,other-product, , 
021643_, , , , ,unkowntype_, , 
021647_,document, , ,en,document_, , 
021664_,category,product_category,us,en,enterprise-products, , 
021668_,document, , ,en,document_, , 
021672_,document, , ,en,document_, , 
021683_,product,franchise,uk,en,desktops, , 
021693_,category,config_category,us,en,deals, , 
021700_,product,franchise,us,en,desktops, , 
021702_,product,franchise,uk,en,laptops, , 
021707_,category,franchise,au,en,enterprise-products, , 
021711_,document, , ,en,document_, , 
021714_,product,franchise,us,en,desktops, , 
021718_,product,franchise,us,en,enterprise-products, , 
021727_,product,franchise,sg,en,enterprise-products, , 
021733_,product,franchise,us,en,laptops, , 
021734_,product,franchise,us,en,enterprise-products, , 
021739_,product,franchise,in,en,enterprise-products, , 
021743_, , , , ,unkowntype_, , 
021746_,category,franchise,us,en,software, , 
021749_,product,franchise,in,en,enterprise-products, , 
021767_,category,product_category,us,en,desktops, , 
021771_,product,franchise,us,en,enterprise-products, , 
021777_,category,franchise,us,en,desktops, , 
021781_,category,product_category,sg,en,desktops, , 
021783_,document, , ,en,document_, , 
021784_,product,franchise,us,en,laptops, , 
021786_,product,product_category,us,en,dell-tablets, , 
021805_,document, , ,en,document_, , 
021808_,product,franchise,uk,en,enterprise-products, , 
021822_,product,franchise,us,en,software, , 
021825_,product,franchise,au,en,enterprise-products, , 
021828_, , , ,en,unkowntype_, , 
021830_,product,franchise,us,en,enterprise-products, , 
021831_,document, , ,en,document_, , 
021835_,document, , ,en,document_, , 
021838_,category,parent_product_category,us,en,all-products, , 
021850_,product,franchise,in,en,laptops, , 
021858_,product,franchise,us,en,desktops, , 
021861_,product,franchise,au,en,laptops, , 
021865_,product,franchise,uk,en,enterprise-products, , 
021881_,product,franchise,sg,en,enterprise-products, , 
021882_,product,franchise,us,en,dell-tablets, , 
021903_,product,franchise,us,en,enterprise-products, , 
021905_,product,franchise,us,en,enterprise-products, , 
021913_,product,franchise,us,en,desktops, , 
021914_,product,franchise,in,en,desktops, , 
021915_,product,franchise,us,en,desktops, , 
021932_,product,franchise,in,en,laptops, , 
021935_,product,franchise,in,en,enterprise-products, , 
021945_,product,franchise,us,en,enterprise-products, , 
021946_,product,franchise,us,en,desktops, , 
021958_,document, , ,en,document_, , 
021962_,product,franchise,us,en,laptops, , 
021964_,product,franchise,us,en,laptops, , 
021965_,category,franchise,sg,en,enterprise-products, , 
021968_,document, , ,en,document_, , 
021975_,product,franchise,us,en,desktops, , 
021978_,category,franchise,us,en,enterprise-products, , 
021980_,product,franchise,uk,en,enterprise-products, , 
021981_,product,franchise,us,en,cloud-client-computing, , 
021982_,product,franchise,uk,en,enterprise-products, , 
021988_,product,franchise,us,en,software, , 
021993_,product,franchise,uk,en,laptops, , 
022003_,product,franchise,us,en,laptops, , 
022010_,product,franchise,sg,en,enterprise-products, , 
022018_,document, , ,en,document_, , 
022020_, , , , ,unkowntype_, , 
022023_, , , ,en,unkowntype_, , 
022027_,category,product_category,us,en,enterprise-products, , 
022032_,product,franchise,uk,en,laptops, , 
022035_,document, , ,en,document_, , 
022039_, , , ,en,unkowntype_, , 
022044_,product,franchise,us,en,laptops, , 
022048_,product,franchise,us,en,desktops, , 
022050_,product,franchise,us,en,desktops, , 
022051_,product,franchise,au,en,enterprise-products, , 
022054_,product,franchise,au,en,laptops, , 
022062_,product,franchise,us,en,laptops, , 
022068_,category,product_category,us,en,laptops, , 
022077_,document, , ,en,document_, , 
022082_,product,franchise,us,en,desktops, , 
022083_,product,franchise,us,en,enterprise-products, , 
022085_,category,product_category,uk,en,enterprise-products, , 
022090_,product,franchise,us,en,enterprise-products, , 
022095_,category,product_category,in,en,enterprise-products, , 
022096_,product,franchise,us,en,laptops, , 
022097_,product,franchise,us,en,enterprise-products, , 
022098_,document, , ,en,document_, , 
022099_,category,franchise,in,en,laptops, , 
022102_,document, , ,en,document_, , 
022104_,product,franchise,in,en,desktops, , 
022105_,product,franchise,us,en,desktops, , 
022114_,product,franchise,us,en,laptops, , 
022120_,product,franchise,uk,en,laptops, , 
022124_,document, , ,en,document_, , 
022125_,category,franchise,in,en,desktops, , 
022137_,product,franchise,uk,en,laptops, , 
022141_,product,franchise,au,en,laptops, , 
022144_,category,product_category,in,en,desktops, , 
022145_,product,franchise,us,en,enterprise-products, , 
022149_,category,product_category,us,en,laptops, , 
022155_,product,franchise,in,en,enterprise-products, , 
022159_,document, , ,en,document_, , 
022165_,category,parent_product_category,es,es,all-products, , 
022168_,product,franchise,in,en,enterprise-products, , 
022171_,product,franchise,us,en,laptops, , 
022172_,product,franchise,us,en,desktops, , 
022173_,product,franchise,us,en,enterprise-products, , 
022182_,document, , ,en,document_, , 
022185_,category,franchise,uk,en,enterprise-products, , 
022193_,product,franchise,uk,en,enterprise-products, , 
022197_,document, , ,en,document_, , 
022208_,product,franchise,uk,en,enterprise-products, , 
022213_,category,franchise,us,en,enterprise-products, , 
022221_,product,franchise,us,en,desktops, , 
022226_,category,franchise,au,en,enterprise-products, , 
022231_,product,franchise,us,en,laptops, , 
022233_,category,parent_product_category,us,en,software, , 
022236_,document, , ,en,document_, , 
022239_,product,franchise,in,en,desktops, , 
022240_,category,parent_product_category,us,en,all-products, , 
022255_,product,franchise,au,en,desktops, , 
022261_,document, , ,en,document_, , 
022276_, , , , ,unkowntype_, , 
022277_,product,franchise,us,en,desktops, , 
022278_,category,product_category,us,en,enterprise-products, , 
022284_,category,franchise,in,en,enterprise-products, , 
022288_,product,franchise,us,en,desktops, , 
022289_,category,config_category,us,en,deals, , 
022291_,category,franchise,in,en,laptops, , 
022294_,product,franchise,au,en,desktops, , 
022299_,product,franchise,us,en,laptops, , 
022313_,product,franchise,au,en,laptops, , 
022314_,category,franchise,us,en,laptops, , 
022316_,document, , ,en,document_, , 
022324_,product,franchise,us,en,desktops, , 
022326_,product,franchise,uk,en,enterprise-products, , 
022329_,product,franchise,sg,en,laptops, , 
022338_,product,franchise,sg,en,enterprise-products, , 
022340_,product,franchise,us,en,laptops, , 
022343_,product,franchise,us,en,software, , 
022345_,document, , ,en,document_, , 
022349_,category,parent_product_category,us,en,all-products, , 
022355_,product,franchise,uk,en,desktops, , 
022366_,product,franchise,us,en,enterprise-products, , 
022369_,product,franchise,uk,en,enterprise-products, , 
022376_,product,franchise,us,en,enterprise-products, , 
022377_,product,franchise,us,en,desktops, , 
022387_,product,franchise,us,en,laptops, , 
022399_, , , ,en,unkowntype_, , 
022400_,product,franchise,in,en,enterprise-products, , 
022402_,document, , ,en,document_, , 
022404_,product,franchise,us,en,server-storage-solutions, , 
022408_,document, , ,en,document_, , 
022409_,product,franchise,us,en,laptops, , 
022413_,product,franchise,us,en,desktops, , 
022414_,product,franchise,us,en,laptops, , 
022418_,category,franchise,uk,en,enterprise-products, , 
022422_,product,franchise,au,en,laptops, , 
022426_,document, , ,en,document_, , 
022439_,product,franchise,in,en,laptops, , 
022445_,category,config_category,au,en,deals, , 
022448_,category,parent_product_category,us,en,all-products, , 
022452_, , , ,en,unkowntype_, , 
022453_,document, , ,en,document_, , 
022462_,product,franchise,uk,en,desktops, , 
022464_,product,franchise,us,en,desktops, , 
022466_,product,franchise,us,en,laptops, , 
022467_,category,parent_product_category,us,en,all-products, , 
022476_,product,franchise,us,en,laptops, , 
022479_,category,franchise,us,en,enterprise-products, , 
022480_,product,franchise,us,en,laptops, , 
022481_,product,franchise,us,en,desktops, , 
022483_,product,franchise,sg,en,enterprise-products, , 
022494_,product,franchise,us,en,laptops, , 
022497_, , , ,en,unkowntype_, , 
022498_, , , , ,unkowntype_, , 
022500_,product,franchise,us,en,enterprise-products, , 
022504_,product,franchise,sg,en,laptops, , 
022509_,product,franchise,sg,en,enterprise-products, , 
022511_,product,franchise,au,en,desktops, , 
022514_,document, , ,en,document_, , 
022517_,product,franchise,us,en,software, , 
022520_,document, , ,en,document_, , 
022522_,product,franchise,us,en,laptops, , 
022527_,category,franchise,us,en,software, , 
022536_,website, , , ,other-product, , 
022547_,product,product_category,us,en,dell-tablets, , 
022550_, , , ,en,unkowntype_, , 
022552_,document, , ,en,document_, , 
022557_,category,franchise,in,en,laptops, , 
022558_,product,parent_product_category,us,en,other-product, , 
022559_,product,franchise,us,en,desktops, , 
022564_,product,franchise,uk,en,laptops, , 
022570_,category,franchise,us,en,laptops, , 
022576_,product,franchise,us,en,enterprise-products, , 
022578_,product,franchise,uk,en,desktops, , 
022583_,product,franchise,us,en,laptops, , 
022585_,document, , ,en,document_, , 
022587_,product,franchise,uk,en,laptops, , 
022589_,category,franchise,uk,en,desktops, , 
022591_,product,franchise,uk,en,enterprise-products, , 
022600_,product,franchise,us,en,desktops, , 
022601_,category,product_category,in,en,enterprise-products, , 
022602_,product,franchise,uk,en,desktops, , 
022606_,product,franchise,us,en,server-storage-solutions, , 
022615_,document, , ,en,document_, , 
022616_,product,franchise,us,en,cloud-client-computing, , 
022618_,category,config_category,us,en,deals, , 
022619_,product,franchise,uk,en,desktops, , 
022622_,category,parent_product_category,us,en,all-products, , 
022625_,category,parent_product_category,us,en,all-products, , 
022629_,product,product_category,us,en,dell-tablets, , 
022633_,product,franchise,uk,en,laptops, , 
022652_,product,franchise,us,en,dell-tablets, , 
022655_,category,product_category,us,en,laptops, , 
022658_,product,franchise,us,en,enterprise-products, , 
022660_,product,franchise,us,en,laptops, , 
022661_,product,franchise,us,en,desktops, , 
022663_,category,franchise,us,en,software, , 
022667_,product,franchise,us,en,desktops, , 
022671_,product,franchise,uk,en,laptops, , 
022675_,product,franchise,in,en,laptops, , 
022677_,category,parent_product_category,us,en,all-products, , 
022681_,document, , ,en,document_, , 
022682_,category,product_category,us,en,laptops, , 
022684_,category,parent_product_category,us,en,all-products, , 
022698_,category,parent_product_category,us,en,all-products, , 
022699_,category,product_category,sg,en,enterprise-products, , 
022700_,product,franchise,us,en,desktops, , 
022704_,category,product_category,in,en,enterprise-products, , 
022708_, , , ,en,unkowntype_, , 
022714_,product,franchise,sg,en,desktops, , 
022716_,category,parent_product_category,uk,en,all-products, , 
022718_,document, , ,ko,document_, , 
022719_,product,franchise,us,en,cloud-client-computing, , 
022722_, , , , ,unkowntype_, , 
022725_,category,parent_product_category,us,en,all-products, , 
022726_,document, , ,en,document_, , 
022733_,product,franchise,us,en,enterprise-products, , 
022734_,product,franchise,uk,en,laptops, , 
022752_,product,franchise,us,en,desktops, , 
022759_,category,parent_product_category,us,en,all-products, , 
022760_,product,franchise,us,en,desktops, , 
022761_,category,franchise,in,en,laptops, , 
022771_,product,franchise,us,en,desktops, , 
022776_,category,franchise,in,en,laptops, , 
022783_,document, , ,en,document_, , 
022793_,document, , ,en,document_, , 
022797_,category,franchise,us,en,software, , 
022803_,category,franchise,uk,en,laptops, , 
022805_,product,franchise,us,en,laptops, , 
022810_,product,franchise,uk,en,desktops, , 
022815_,product,franchise,in,en,laptops, , 
022818_, , , ,en,unkowntype_, , 
022819_, , , , ,unkowntype_, , 
022820_,product,franchise,in,en,desktops, , 
022823_,document, , ,en,document_, , 
022826_,product,franchise,us,en,enterprise-products, , 
022831_,document, , ,en,document_, , 
022834_,product,franchise,au,en,enterprise-products, , 
022835_,category,parent_product_category,au,en,all-products, , 
022837_,product,franchise,us,en,enterprise-products, , 
022839_,document, , ,en,document_, , 
022841_,category,product_category,sg,en,enterprise-products, , 
022850_,product,franchise,us,en,desktops, , 
022852_,category,franchise,us,en,desktops, , 
022856_,product,franchise,au,en,enterprise-products, , 
022863_,product,franchise,us,en,enterprise-products, , 
022873_,product,franchise,uk,en,laptops, , 
022875_,category,franchise,us,en,enterprise-products, , 
022878_,product,franchise,us,en,enterprise-products, , 
022885_,product,franchise,us,en,laptops, , 
022891_,product,franchise,us,en,enterprise-products, , 
022892_,product,franchise,us,en,laptops, , 
022897_,document, , ,en,document_, , 
022903_,product,franchise,us,en,desktops, , 
022910_,document, , ,en,document_, , 
022914_,product,franchise,uk,en,laptops, , 
022915_, , , , ,unkowntype_, , 
022921_,product,franchise,in,en,laptops, , 
022922_,product,franchise,us,en,desktops, , 
022923_,product,franchise,in,en,other-product, , 
022924_,product,franchise,uk,en,laptops, , 
022927_,category,parent_product_category,us,en,all-products, , 
022928_,category,franchise,uk,en,desktops, , 
022930_,product,franchise,sg,en,enterprise-products, , 
022932_,product,franchise,us,en,desktops, , 
022948_,document, , ,en,document_, , 
022957_,category,franchise,uk,en,laptops, , 
022964_,product,franchise,us,en,cloud-client-computing, , 
022970_,product,franchise,us,en,cloud-client-computing, , 
022971_,product,franchise,us,en,laptops, , 
022976_,product,franchise,us,en,laptops, , 
022982_, , , , ,unkowntype_, , 
022986_,product,franchise,us,en,enterprise-products, , 
022987_,document, , ,en,document_, , 
022989_,product,franchise,in,en,enterprise-products, , 
022993_,product,franchise,us,en,desktops, , 
023008_,category,config_category,us,en,deals, , 
023010_,document, , ,en,document_, , 
023017_, , , ,en,unkowntype_, , 
023020_,document, , ,en,document_, , 
023022_,product,parent_product_category,us,en,other-product, , 
023025_,document, , ,en,document_, , 
023031_,product,franchise,us,en,laptops, , 
023035_,product,franchise,us,en,desktops, , 
023039_,category,parent_product_category,us,en,all-products, , 
023040_,document, , ,en,document_, , 
023041_,product,franchise,sg,en,enterprise-products, , 
023047_,category,parent_product_category,us,en,all-products, , 
023048_,product,franchise,us,en,enterprise-products, , 
023049_,product,franchise,us,en,software, , 
023058_,category,parent_product_category,us,en,all-products, , 
023059_,category,config_category,uk,en,deals, , 
023060_,product,franchise,us,en,laptops, , 
023062_,category,franchise,uk,en,enterprise-products, , 
023070_,product,franchise,in,en,desktops, , 
023072_,product,franchise,us,en,enterprise-products, , 
023073_,document, , ,en,document_, , 
023074_,category,product_category,us,en,software, , 
023077_,product,franchise,uk,en,enterprise-products, , 
023083_,product,franchise,us,en,laptops, , 
023084_,document, , ,en,document_, , 
023087_,product,franchise,uk,en,laptops, , 
023088_,product,franchise,us,en,laptops, , 
023093_,product,franchise,uk,en,desktops, , 
023104_,product,franchise,us,en,desktops, , 
023105_,product,franchise,us,en,desktops, , 
023113_,product,franchise,us,en,cloud-client-computing, , 
023114_,product,franchise,us,en,desktops, , 
023116_,category,config_category,uk,en,other-product, , 
023117_,category,config_category,nz,en,deals, , 
023128_,document, , ,en,document_, , 
023130_,product,franchise,in,en,desktops, , 
023138_,category,config_category,uk,en,deals, , 
023148_, , , ,en,unkowntype_, , 
023150_,product,franchise,us,en,cloud-client-computing, , 
023151_,product,franchise,au,en,enterprise-products, , 
023152_,document, , ,en,document_, , 
023155_,document, , ,en,document_, , 
023157_,product,franchise,sg,en,enterprise-products, , 
023158_, , , ,en,unkowntype_, , 
023161_,product,franchise,us,en,laptops, , 
023168_,category,franchise,us,en,enterprise-products, , 
023175_, , , ,en,unkowntype_, , 
023177_,product,franchise,us,en,cloud-client-computing, , 
023183_,product,franchise,us,en,enterprise-products, , 
023184_,product,franchise,uk,en,laptops, , 
023191_,document, , ,en,document_, , 
023194_,document, , ,en,document_, , 
023199_,document, , ,en,document_, , 
023202_,document, , ,en,document_, , 
023205_,product,parent_product_category,us,en,other-product, , 
023213_,category,franchise,us,en,enterprise-products, , 
023214_, , , , ,unkowntype_, , 
023220_,product,franchise,au,en,desktops, , 
023223_,product,franchise,uk,en,desktops, , 
023224_,document, , ,en,document_, , 
023231_,product,franchise,uk,en,laptops, , 
023243_,category,product_category,au,en,enterprise-products, , 
023244_,category,config_category,us,en,deals, , 
023247_,product,franchise,us,en,laptops, , 
023249_,product,franchise,us,en,laptops, , 
023250_,product,franchise,in,en,enterprise-products, , 
023265_,document, , ,en,document_, , 
023267_,product,franchise,in,en,desktops, , 
023268_,document, , ,en,document_, , 
023269_,product,franchise,au,en,enterprise-products, , 
023270_,product,franchise,us,en,desktops, , 
023274_,document, , ,en,document_, , 
023275_,category,franchise,us,en,enterprise-products, , 
023278_,category,franchise,uk,en,laptops, , 
023279_,product,franchise,us,en,enterprise-products, , 
023285_,category,parent_product_category,us,en,all-products, , 
023288_,product,franchise,us,en,desktops, , 
023289_,product,franchise,sg,en,desktops, , 
023290_,category,config_category,us,en,other-product, , 
023295_,product,franchise,us,en,laptops, , 
023296_,product,franchise,us,en,enterprise-products, , 
023300_, , , , ,unkowntype_, , 
023303_,category,product_category,us,en,enterprise-products, , 
023306_,product,franchise,us,en,dell-tablets, , 
023316_,product,franchise,uk,en,laptops, , 
023321_, , , ,en,unkowntype_, , 
023331_,category,product_category,sg,en,laptops, , 
023335_,category,parent_product_category,in,en,all-products, , 
023336_,product,franchise,us,en,desktops, , 
023338_,category,parent_product_category,us,en,all-products, , 
023344_,document, , ,en,document_, , 
023346_,product,franchise,au,en,laptops, , 
023361_,document, , ,en,document_, , 
023370_,category,product_category,us,en,enterprise-products, , 
023389_,category,franchise,us,en,laptops, , 
023394_,product,franchise,us,en,laptops, , 
